Entity_ID,EntitySize,NAICS_before,Industry_before,NAICS_after,Industry_After
1439563	822	54	"500 - 2499 Professional, Scientific, and Technical Services"	541611	"500+ Administrative Management and General Management Consulting Services"
1439635	373	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1439615	225	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1439417	139	54	"100 - 499 Professional, Scientific, and Technical Services"	541512	"100 - 499 Computer Systems Design Services"
1439415	64	238	"50 - 99 Specialty Trade Contractors"	238990	"50 - 99 All Other Specialty Trade Contractors"
1439379	54	333	"50 - 99 Machinery Manufacturing"	3339	"50 - 99 Other General Purpose Machinery Manufacturing"
1439394	2899	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
1439445	966	311	"500 - 2499 Food Manufacturing"	3118	"100 - 2499 Bakeries and Tortilla Manufacturing"
1439527	51	513	"50 - 99 Publishing Industries"	323111	"50 - 99 Commercial Printing (except Screen and Books)"
1437862	174	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1438029	174	236	"100 - 499 Construction of Buildings"	236115	"100 - 499 New Single-Family Housing Construction (except For-Sale Builders)"
1437784	2864	61	"2500+ Educational Services"	611310	"2500+ Colleges"
1437798	54	525	"50 - 99 Funds, Trusts, and Other Financial Vehicles"	525	"50 - 99 Funds, Trusts, and Other Financial Vehicles"
1437854	411	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1437755	64	4234	"50 - 99 Professional and Commercial Equipment and Supplies Merchant Wholesalers"	4234	"50 - 99 Professional and Commercial Equipment and Supplies Merchant Wholesalers"
1437687	1824	4237	"500+ Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers"	423710	"100+ Hardware Merchant Wholesalers"
1437545	1067	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1437663	68	4233	"50 - 99 Lumber and Other Construction Materials Merchant Wholesalers"	4233	"50 - 99 Lumber and Other Construction Materials Merchant Wholesalers"
1437388	113	621	"100 - 499 Ambulatory Health Care Services"	621399	"100 - 499 Offices of All Other Miscellaneous Health Practitioners"
1437397	76	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1437356	59	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
1437276	667	54	"500 - 2499 Professional, Scientific, and Technical Services"	541110	"500 - 2499 Offices of Lawyers"
1437419	81	333	"50 - 99 Machinery Manufacturing"	3339	"50 - 99 Other General Purpose Machinery Manufacturing"
1437467	114	455	"100 - 499 General Merchandise Retailers"	455	"100+ General Merchandise Retailers"
1437478	1972	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1438637	868	424	"500 - 2499 Merchant Wholesalers, Nondurable Goods"	424990	"500+ Other Miscellaneous Nondurable Goods Merchant Wholesalers"
1438655	1660	54	"500 - 2499 Professional, Scientific, and Technical Services"	541519	"500+ Other Computer Related Services"
1438664	293	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1438545	109	61	"100 - 499 Educational Services"	611210	"100 - 499 Junior Colleges"
1438523	81	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
1438526	93	622	"50 - 99 Hospitals"	622	"50 - 99 Hospitals"
1438614	107	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1438587	245	332	"100 - 499 Fabricated Metal Product Manufacturing"	332111	"100+ Iron and Steel Forging"
1438196	80	524	"50 - 99 Insurance Carriers and Related Activities"	524210	"50 - 99 Insurance Agencies and Brokerages"
1438244	76	518	"50 - 99 Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"	518	"50 - 99 Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
1438185	2127	54	"500 - 2499 Professional, Scientific, and Technical Services"	541611	"500+ Administrative Management and General Management Consulting Services"
1438128	199	325	"100 - 499 Chemical Manufacturing"	325	"100 - 499 Chemical Manufacturing"
1438133	73	523	"50 - 99 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	5231	"50 - 99 Securities and Commodity Contracts Intermediation and Brokerage"
1438327	63	333	"50 - 99 Machinery Manufacturing"	33351	"50 - 99 Metalworking Machinery Manufacturing"
1438412	59201	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
1438465	447	621	"100 - 499 Ambulatory Health Care Services"	621999	"100 - 499 All Other Miscellaneous Ambulatory Health Care Services"
1434248	70	522	"50 - 99 Credit Intermediation and Related Activities"	5221	"50 - 99 Depository Credit Intermediation"
1434132	2530	524	"2500+ Insurance Carriers and Related Activities"	524210	"2500+ Insurance Agencies and Brokerages"
1433926	450	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
1433997	165	334	"100 - 499 Computer and Electronic Product Manufacturing"	33451	"100 - 499 Navigational"
1434069	2402	54	"500 - 2499 Professional, Scientific, and Technical Services"	5418	"500+ Advertising"
1434653	254	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1434735	103	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
1434761	328	4244	"100 - 499 Grocery and Related Product Merchant Wholesalers"	424490	"100 - 2499 Other Grocery and Related Products Merchant Wholesalers"
1434538	172	459	"100 - 499 Miscellaneous Retailers"	459	"100 - 499 Miscellaneous Retailers"
1434317	78	336	"50 - 99 Transportation Equipment Manufacturing"	336	"50 - 99 Transportation Equipment Manufacturing"
1434445	60	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1434515	96	336	"50 - 99 Transportation Equipment Manufacturing"	336	"50 - 99 Transportation Equipment Manufacturing"
1434501	58	54	"50 - 99 Professional, Scientific, and Technical Services"	541618	"50 - 99 Other Management Consulting Services"
1435321	586	311	"500 - 2499 Food Manufacturing"	3119	"500+ Other Food Manufacturing"
1435347	134	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1435366	63	54	"50 - 99 Professional, Scientific, and Technical Services"	541310	"50 - 99 Architectural Services"
1435367	247	4231	"100 - 499 Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers"	423120	"100 - 2499 Motor Vehicle Supplies and New Parts Merchant Wholesalers"
1435436	8361	331	"2500+ Primary Metal Manufacturing"	33131	"100+ Alumina and Aluminum Production and Processing"
1435268	50	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1435196	974	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1434928	777	61	"500 - 2499 Educational Services"	611210	"500+ Junior Colleges"
1434960	288	4244	"100 - 499 Grocery and Related Product Merchant Wholesalers"	424490	"100 - 2499 Other Grocery and Related Products Merchant Wholesalers"
1435025	273	561	"100 - 499 Administrative and Support Services"	561990	"100 - 499 All Other Support Services"
1434782	5669	621	"2500+ Ambulatory Health Care Services"	621111	"2500+ Offices of Physicians (except Mental Health Specialists)"
1434617	101	333	"100 - 499 Machinery Manufacturing"	333998	"100 - 499 All Other Miscellaneous General Purpose Machinery Manufacturing"
1434850	62	54	"50 - 99 Professional, Scientific, and Technical Services"	541310	"50 - 99 Architectural Services"
1434916	102	621	"100 - 499 Ambulatory Health Care Services"	6213	"100 - 499 Offices of Other Health Practitioners"
1434871	219	311	"100 - 499 Food Manufacturing"	3119	"100 - 499 Other Food Manufacturing"
1437306	2759	484	"2500+ Truck Transportation"	484110	"2500+ General Freight Trucking"
1437330	478	326	"100 - 499 Plastics and Rubber Products Manufacturing"	32619	"100 - 499 Other Plastics Product Manufacturing"
1436937	171	333	"100 - 499 Machinery Manufacturing"	3331	"100 - 499 Agriculture"
1436953	77	522	"50 - 99 Credit Intermediation and Related Activities"	522130	"50 - 99 Credit Unions"
1436902	69	54	"50 - 99 Professional, Scientific, and Technical Services"	541611	"50 - 99 Administrative Management and General Management Consulting Services"
1436915	175	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1436728	126	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1436732	132	22	"100 - 499 Utilities"	221122	"100 - 499 Electric Power Distribution"
1436700	2104	525	"500 - 2499 Funds, Trusts, and Other Financial Vehicles"	525110	"100 - 2499 Pension Funds"
1436655	257	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
1436687	11636	4238	"2500+ Machinery, Equipment, and Supplies Merchant Wholesalers"	423840	"500+ Industrial Supplies Merchant Wholesalers"
1436515	302	61	"100 - 499 Educational Services"	611699	"100 - 499 All Other Miscellaneous Schools and Instruction"
1436520	1531	238	"500 - 2499 Specialty Trade Contractors"	2383	"100 - 2499 Building Finishing Contractors"
1436491	139	522	"100 - 499 Credit Intermediation and Related Activities"	522110	"100 - 499 Commercial Banking"
1436449	51	54	"50 - 99 Professional, Scientific, and Technical Services"	541110	"50 - 99 Offices of Lawyers"
1436002	1778	525	"500 - 2499 Funds, Trusts, and Other Financial Vehicles"	525110	"100 - 2499 Pension Funds"
1436335	504	524	"500 - 2499 Insurance Carriers and Related Activities"	524114	"500+ Direct Health and Medical Insurance Carriers"
1436207	242	484	"100 - 499 Truck Transportation"	484110	"100 - 499 General Freight Trucking"
1436214	182	524	"100 - 499 Insurance Carriers and Related Activities"	524210	"100 - 499 Insurance Agencies and Brokerages"
1436116	1679	522	"500 - 2499 Credit Intermediation and Related Activities"	522130	"500+ Credit Unions"
1435993	148	522	"100 - 499 Credit Intermediation and Related Activities"	522110	"100 - 499 Commercial Banking"
1435888	637	488	"500 - 2499 Support Activities for Transportation"	488	"500 - 2499 Support Activities for Transportation"
1435902	75	522	"50 - 99 Credit Intermediation and Related Activities"	522130	"50 - 99 Credit Unions"
1435871	274	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1436052	51	54	"50 - 99 Professional, Scientific, and Technical Services"	54171	"50 - 99 Research and Development in the Physical"
1435476	414	621	"100 - 499 Ambulatory Health Care Services"	621111	"100 - 499 Offices of Physicians (except Mental Health Specialists)"
1435519	7788	4244	"500+ Grocery and Related Product Merchant Wholesalers"	424410	"500+ General Line Grocery Merchant Wholesalers"
1435818	340	61	"100 - 499 Educational Services"	611699	"100 - 499 All Other Miscellaneous Schools and Instruction"
1435844	83	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1435740	379	531	"100 - 499 Real Estate"	531210	"100 - 499 Offices of Real Estate Agents and Brokers"
1435710	935	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
2107546	1216	61	"500 - 2499 Educational Services"	611699	"500 - 2499 All Other Miscellaneous Schools and Instruction"
1591861	112	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
2112892	263	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2113104	193	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2113119	198	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
2113137	7288	561	"2500+ Administrative and Support Services"	5614	"100+ Business Support Services"
2113139	1231	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
2118641	4997	335	"2500+ Electrical Equipment, Appliance, and Component Manufacturing"	33531	"500+ Electrical Equipment Manufacturing"
2118617	91	519	"50 - 99 Web Search Portals, Libraries, Archives, and Other Information Services"	519210	"50 - 99 Libraries and Archives"
2118620	166	4235	"100+ Metal and Mineral (except Petroleum) Merchant Wholesalers"	423510	"100+ Metal Service Centers and Other Metal Merchant Wholesalers"
2118604	2719	333	"2500+ Machinery Manufacturing"	333248	"500+ All Other Industrial Machinery Manufacturing"
2118609	745	4246	"500+ Chemical and Allied Products Merchant Wholesalers"	4246	"500+ Chemical and Allied Products Merchant Wholesalers"
2118551	4821	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
2118556	1930	4246	"500+ Chemical and Allied Products Merchant Wholesalers"	4246	"500+ Chemical and Allied Products Merchant Wholesalers"
2118573	1032	311	"500 - 2499 Food Manufacturing"	311513	"100 - 2499 Cheese Manufacturing"
2118546	72	531	"50 - 99 Real Estate"	531210	"50 - 99 Offices of Real Estate Agents and Brokers"
2118517	8854	311	"2500+ Food Manufacturing"	311412	"100+ Frozen Specialty Food Manufacturing"
2118508	1757	525	"500 - 2499 Funds, Trusts, and Other Financial Vehicles"	525990	"500 - 2499 Other Financial Vehicles"
2118502	477	522	"100 - 499 Credit Intermediation and Related Activities"	522130	"100 - 499 Credit Unions"
2118504	65593	325	"2500+ Chemical Manufacturing"	32541	"2500+ Pharmaceutical and Medicine Manufacturing"
2118384	216	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
2118407	2249	334	"500 - 2499 Computer and Electronic Product Manufacturing"	334310	"100+ Audio and Video Equipment Manufacturing"
2118411	4240	54	"2500+ Professional, Scientific, and Technical Services"	541810	"100+ Advertising Agencies"
2118442	79	238	"50 - 99 Specialty Trade Contractors"	238210	"50 - 99 Electrical Contractors and Other Wiring Installation Contractors"
2118460	9086	532	"500+ Rental and Leasing Services"	532490	"100+ Other Commercial and Industrial Machinery and Equipment Rental and Leasing"
2118463	78	54	"50 - 99 Professional, Scientific, and Technical Services"	541611	"50 - 99 Administrative Management and General Management Consulting Services"
2118472	128	238	"100 - 499 Specialty Trade Contractors"	2383	"100 - 2499 Building Finishing Contractors"
1571088	78	4238	"50 - 99 Machinery, Equipment, and Supplies Merchant Wholesalers"	423810	"50 - 99 Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers"
1573252	53	561	"50 - 99 Administrative and Support Services"	561	"50 - 99 Administrative and Support Services"
1576006	148	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
1580530	73	54	"50 - 99 Professional, Scientific, and Technical Services"	541330	"50 - 99 Engineering Services"
1582758	66	621	"50 - 99 Ambulatory Health Care Services"	621111	"50 - 99 Offices of Physicians (except Mental Health Specialists)"
2138138	606	561	"500 - 2499 Administrative and Support Services"	561990	"500+ All Other Support Services"
2138108	1232	523	"500 - 2499 Securities, Commodity Contracts, and Other Financial Investments and Related Activities"	523150	"500 - 2499 Investment Banking and Securities Intermediation"
